Timestamp,Turbine_ID,Wind_Speed_m_s,Power_Output_kW,Grid_Voltage_V,Rotor_Current_A,Ambient_Temp_C,IGBT_Phase_Temp_C,Status,Error_Code
2025-01-21 16:50:00,WTG_NX_003,6.29,675.45,696.3,589.5,16.8,22.7,Normal,0
2025-01-21 17:00:00,WTG_NX_003,9.74,2394.53,688.1,2115.0,13.6,41.3,Normal,0
2025-01-21 17:10:00,WTG_NX_003,8.32,1561.69,697.5,1360.8,17.0,36.8,Normal,0
2025-01-21 17:20:00,WTG_NX_003,7.04,949.2,694.1,831.1,28.9,42.6,Normal,0
2025-01-21 17:30:00,WTG_NX_003,9.26,2013.92,694.0,1763.8,16.5,42.8,Normal,0
2025-01-21 17:40:00,WTG_NX_003,8.91,1898.62,685.5,1683.4,19.6,42.4,Normal,0
2025-01-21 17:50:00,WTG_NX_003,4.38,169.76,687.3,150.1,28.2,30.5,Normal,0
2025-01-21 18:00:00,WTG_NX_003,10.71,3330.28,694.8,2913.2,24.9,66.4,Normal,0
2025-01-21 18:10:00,WTG_NX_003,7.86,1258.57,684.3,1117.8,18.5,34.3,Normal,0
2025-01-21 18:20:00,WTG_NX_003,10.44,2960.35,694.1,2592.0,18.7,59.3,Normal,0
2025-01-21 18:30:00,WTG_NX_003,7.13,870.42,692.2,764.2,17.8,29.8,Normal,0
2025-01-21 18:40:00,WTG_NX_003,7.62,1194.95,682.8,1063.6,27.3,42.9,Normal,0
2025-01-21 18:50:00,WTG_NX_003,8.0,1425.04,690.4,1254.5,26.6,45.5,Normal,0
2025-01-21 19:00:00,WTG_NX_003,8.37,1538.81,690.6,1354.2,18.9,38.7,Normal,0
2025-01-21 19:10:00,WTG_NX_003,10.82,3310.49,692.7,2904.4,21.2,65.8,Normal,0
2025-01-21 19:20:00,WTG_NX_003,8.17,1342.21,694.5,1174.5,16.3,30.6,Normal,0
2025-01-21 19:30:00,WTG_NX_003,6.93,959.09,697.1,836.2,19.9,34.6,Normal,0
2025-01-21 19:40:00,WTG_NX_003,9.52,2233.03,687.7,1973.6,17.0,45.4,Normal,0
2025-01-21 19:50:00,WTG_NX_003,8.08,1358.77,686.4,1203.0,5.8,23.4,Normal,0
2025-01-21 20:00:00,WTG_NX_003,14.39,4451.54,691.5,3912.5,18.8,78.8,Warning,101
2025-01-21 20:10:00,WTG_NX_003,7.73,1202.81,683.7,1069.3,13.7,27.2,Normal,0
2025-01-21 20:20:00,WTG_NX_003,10.09,2635.23,686.5,2333.0,24.6,60.0,Normal,0
2025-01-21 20:30:00,WTG_NX_003,9.21,1938.23,685.6,1718.1,19.8,43.6,Normal,0
2025-01-21 20:40:00,WTG_NX_003,1.88,4.05,685.8,3.6,19.3,18.2,Normal,0
2025-01-21 20:50:00,WTG_NX_003,5.16,362.98,697.2,316.4,24.5,27.0,Normal,0
2025-01-21 21:00:00,WTG_NX_003,5.9,660.79,695.9,577.1,16.6,23.5,Normal,0
2025-01-21 21:10:00,WTG_NX_003,3.25,106.49,693.5,93.3,28.8,31.3,Normal,0
2025-01-21 21:20:00,WTG_NX_003,6.01,532.65,687.5,470.9,23.1,27.5,Normal,0
2025-01-21 21:30:00,WTG_NX_003,3.57,193.42,687.3,171.0,24.8,29.8,Normal,0
2025-01-21 21:40:00,WTG_NX_003,4.23,349.44,688.5,308.5,18.6,22.6,Normal,0
2025-01-21 21:50:00,WTG_NX_003,7.6,1153.64,686.8,1020.9,26.1,43.4,Normal,0
2025-01-21 22:00:00,WTG_NX_003,11.8,4264.24,686.4,3775.4,17.8,73.5,Normal,0
2025-01-21 22:10:00,WTG_NX_003,3.59,145.63,691.0,128.1,24.1,29.0,Normal,0
2025-01-21 22:20:00,WTG_NX_003,3.96,176.81,693.0,155.1,32.3,35.7,Normal,0
2025-01-21 22:30:00,WTG_NX_003,5.67,449.75,689.7,396.3,11.7,18.7,Normal,0
2025-01-21 22:40:00,WTG_NX_003,6.63,732.17,685.5,649.1,15.7,27.7,Normal,0
2025-01-21 22:50:00,WTG_NX_003,3.14,68.04,693.8,59.6,21.9,23.2,Normal,0
2025-01-21 23:00:00,WTG_NX_003,5.25,358.16,692.5,314.3,17.9,22.9,Normal,0
2025-01-21 23:10:00,WTG_NX_003,5.02,385.03,696.6,335.9,17.8,23.6,Normal,0
2025-01-21 23:20:00,WTG_NX_003,7.8,1263.08,691.2,1110.6,23.8,42.0,Normal,0
2025-01-21 23:30:00,WTG_NX_003,8.06,1457.51,700.8,1264.0,19.2,41.5,Normal,0
2025-01-21 23:40:00,WTG_NX_003,6.62,776.82,689.1,685.1,23.0,32.8,Normal,0
2025-01-21 23:50:00,WTG_NX_003,6.06,576.15,684.5,511.5,20.4,29.9,Normal,0
2025-01-22 00:00:00,WTG_NX_003,5.23,407.66,691.8,358.1,28.7,38.3,Normal,0
2025-01-22 00:10:00,WTG_NX_003,7.13,968.42,698.0,843.2,21.7,34.6,Normal,0
2025-01-22 00:20:00,WTG_NX_003,4.56,294.93,689.6,259.9,8.2,11.6,Normal,0
2025-01-22 00:30:00,WTG_NX_003,10.87,3267.66,688.1,2886.3,17.3,59.5,Normal,0
2025-01-22 00:40:00,WTG_NX_003,3.26,37.25,684.0,33.1,16.8,16.5,Normal,0
2025-01-22 00:50:00,WTG_NX_003,5.36,385.94,691.3,339.3,23.5,26.6,Normal,0
2025-01-22 01:00:00,WTG_NX_003,9.17,1964.66,698.3,1709.9,23.8,47.9,Normal,0
2025-01-22 01:10:00,WTG_NX_003,6.0,500.79,687.5,442.7,18.7,26.7,Normal,0
2025-01-22 01:20:00,WTG_NX_003,8.68,1587.91,685.2,1408.5,29.0,50.2,Normal,0
2025-01-22 01:30:00,WTG_NX_003,11.29,3753.67,687.2,3319.8,23.9,70.1,Normal,0
2025-01-22 01:40:00,WTG_NX_003,9.08,1930.04,679.6,1726.0,19.9,44.9,Normal,0
2025-01-22 01:50:00,WTG_NX_003,3.99,84.54,695.1,73.9,23.5,26.6,Normal,0
2025-01-22 02:00:00,WTG_NX_003,4.11,106.05,685.0,94.1,26.0,29.0,Normal,0
2025-01-22 02:10:00,WTG_NX_003,6.53,795.79,688.8,702.2,19.5,31.2,Normal,0
2025-01-22 02:20:00,WTG_NX_003,8.11,1320.31,691.0,1161.3,32.7,49.4,Normal,0
2025-01-22 02:30:00,WTG_NX_003,10.02,2536.0,692.1,2227.1,15.5,48.7,Normal,0
2025-01-22 02:40:00,WTG_NX_003,5.04,387.29,692.8,339.7,17.6,24.3,Normal,0
2025-01-22 02:50:00,WTG_NX_003,5.79,421.49,691.0,370.7,18.1,18.9,Normal,0
2025-01-22 03:00:00,WTG_NX_003,6.37,613.65,689.9,540.6,23.7,31.9,Normal,0
2025-01-22 03:10:00,WTG_NX_003,6.32,643.58,694.0,563.6,21.4,31.8,Normal,0
2025-01-22 03:20:00,WTG_NX_003,10.74,3254.05,686.4,2881.0,23.4,68.5,Normal,0
2025-01-22 03:30:00,WTG_NX_003,6.74,867.32,687.4,766.9,18.2,31.4,Normal,0
2025-01-22 03:40:00,WTG_NX_003,7.38,1089.94,687.4,963.6,16.6,30.2,Normal,0
2025-01-22 03:50:00,WTG_NX_003,9.28,2084.29,685.6,1847.7,22.1,46.4,Normal,0
2025-01-22 04:00:00,WTG_NX_003,10.98,3403.54,690.9,2993.9,15.4,59.5,Normal,0
2025-01-22 04:10:00,WTG_NX_003,6.91,853.6,700.6,740.5,13.5,25.0,Normal,0
2025-01-22 04:20:00,WTG_NX_003,10.15,2670.25,684.7,2370.2,15.6,50.9,Normal,0
2025-01-22 04:30:00,WTG_NX_003,11.57,4104.47,695.9,3584.7,17.7,70.9,Normal,0
2025-01-22 04:40:00,WTG_NX_003,6.72,821.3,690.3,723.1,16.8,29.0,Normal,0
2025-01-22 04:50:00,WTG_NX_003,5.59,536.16,695.3,468.7,26.8,33.5,Normal,0
2025-01-22 05:00:00,WTG_NX_003,12.47,4445.87,680.0,3973.5,9.6,68.8,Normal,0
2025-01-22 05:10:00,WTG_NX_003,9.8,2478.39,694.2,2169.7,21.2,52.3,Normal,0
2025-01-22 05:20:00,WTG_NX_003,7.03,937.96,684.0,833.4,14.5,28.2,Normal,0
2025-01-22 05:30:00,WTG_NX_003,8.62,1609.17,686.2,1425.3,15.1,36.8,Normal,0
2025-01-22 05:40:00,WTG_NX_003,4.39,249.37,693.1,218.7,17.1,20.0,Normal,0
2025-01-22 05:50:00,WTG_NX_003,9.77,2467.98,687.3,2182.2,15.4,46.9,Normal,0
2025-01-22 06:00:00,WTG_NX_003,2.5,0.0,690.2,0.0,19.9,19.5,Normal,0
2025-01-22 06:10:00,WTG_NX_003,9.68,2319.59,685.3,2057.0,23.2,54.8,Normal,0
2025-01-22 06:20:00,WTG_NX_003,5.2,343.52,689.7,302.7,26.1,30.5,Normal,0
2025-01-22 06:30:00,WTG_NX_003,2.87,0.0,697.6,0.0,25.4,24.1,Normal,0
2025-01-22 06:40:00,WTG_NX_003,2.0,53.52,689.2,47.2,14.7,18.1,Normal,0
2025-01-22 06:50:00,WTG_NX_003,5.81,475.16,687.5,420.1,18.1,28.5,Normal,0
2025-01-22 07:00:00,WTG_NX_003,8.78,1713.66,687.0,1516.0,18.3,42.1,Normal,0
2025-01-22 07:10:00,WTG_NX_003,3.53,110.61,686.7,97.9,23.1,27.3,Normal,0
2025-01-22 07:20:00,WTG_NX_003,3.91,74.64,686.6,66.1,22.6,21.1,Normal,0
2025-01-22 07:30:00,WTG_NX_003,5.76,491.07,696.4,428.6,23.1,30.6,Normal,0
2025-01-22 07:40:00,WTG_NX_003,9.02,1947.78,691.6,1711.6,18.3,45.9,Normal,0
2025-01-22 07:50:00,WTG_NX_003,9.33,2092.12,689.2,1844.9,11.7,38.4,Normal,0
2025-01-22 08:00:00,WTG_NX_003,7.35,1037.82,690.1,913.9,24.6,37.5,Normal,0
2025-01-22 08:10:00,WTG_NX_003,9.46,2183.68,687.3,1931.0,21.2,53.3,Normal,0
2025-01-22 08:20:00,WTG_NX_003,8.72,1610.61,687.6,1423.7,18.2,35.3,Normal,0
2025-01-22 08:30:00,WTG_NX_003,5.96,544.44,688.2,480.8,17.8,22.8,Normal,0
2025-01-22 08:40:00,WTG_NX_003,9.27,2072.64,684.2,1841.2,15.8,43.0,Normal,0
2025-01-22 08:50:00,WTG_NX_003,3.79,192.8,692.1,169.3,23.1,29.5,Normal,0
2025-01-22 09:00:00,WTG_NX_003,8.22,1466.41,684.8,1301.5,17.2,35.0,Normal,0
2025-01-22 09:10:00,WTG_NX_003,4.08,170.73,687.9,150.8,15.3,19.4,Normal,0
2025-01-22 09:20:00,WTG_NX_003,7.36,1086.76,690.9,956.0,15.0,29.6,Normal,0
2025-01-22 09:30:00,WTG_NX_003,10.05,2610.01,696.4,2277.7,14.0,49.5,Normal,0
2025-01-22 09:40:00,WTG_NX_003,7.53,1145.02,694.5,1002.0,21.0,35.4,Normal,0
2025-01-22 09:50:00,WTG_NX_003,6.97,1000.9,685.6,887.2,23.6,36.9,Normal,0
2025-01-22 10:00:00,WTG_NX_003,7.57,1144.62,691.7,1005.7,14.6,27.0,Normal,0
2025-01-22 10:10:00,WTG_NX_003,8.66,1626.44,687.8,1437.2,21.2,41.4,Normal,0
2025-01-22 10:20:00,WTG_NX_003,12.34,4428.18,694.6,3874.6,12.3,71.4,Normal,0
2025-01-22 10:30:00,WTG_NX_003,8.63,1636.86,696.1,1429.1,17.4,35.3,Normal,0
2025-01-22 10:40:00,WTG_NX_003,5.74,491.48,685.8,435.5,24.1,31.2,Normal,0
2025-01-22 10:50:00,WTG_NX_003,6.48,676.6,685.0,600.3,14.5,22.3,Normal,0
2025-01-22 11:00:00,WTG_NX_003,4.75,346.78,689.3,305.8,24.7,26.4,Normal,0
2025-01-22 11:10:00,WTG_NX_003,3.9,58.65,685.3,52.0,23.3,23.5,Normal,0
2025-01-22 11:20:00,WTG_NX_003,0.92,44.48,696.3,38.8,15.2,17.5,Normal,0
2025-01-22 11:30:00,WTG_NX_003,5.85,589.69,695.2,515.5,12.0,16.1,Normal,0
2025-01-22 11:40:00,WTG_NX_003,3.49,88.16,687.9,77.9,24.2,23.4,Normal,0
2025-01-22 11:50:00,WTG_NX_003,7.24,1010.16,684.6,896.8,21.7,34.3,Normal,0
2025-01-22 12:00:00,WTG_NX_003,5.73,506.91,688.2,447.7,9.0,16.7,Normal,0
2025-01-22 12:10:00,WTG_NX_003,4.29,263.56,685.8,233.6,24.0,26.3,Normal,0
2025-01-22 12:20:00,WTG_NX_003,1.74,0.0,686.9,0.0,19.1,16.4,Normal,0
2025-01-22 12:30:00,WTG_NX_003,6.13,666.36,682.3,593.5,17.3,24.4,Normal,0
2025-01-22 12:40:00,WTG_NX_003,2.62,67.69,682.5,60.3,24.1,25.4,Normal,0
2025-01-22 12:50:00,WTG_NX_003,8.77,1691.43,688.2,1493.6,19.1,42.7,Normal,0
2025-01-22 13:00:00,WTG_NX_003,7.64,1127.81,693.2,988.9,20.2,36.0,Normal,0
2025-01-22 13:10:00,WTG_NX_003,6.43,649.22,688.8,572.8,20.6,29.3,Normal,0
2025-01-22 13:20:00,WTG_NX_003,10.63,3123.27,700.5,2709.9,22.9,65.0,Normal,0
2025-01-22 13:30:00,WTG_NX_003,7.02,915.01,692.7,802.8,21.0,36.7,Normal,0
2025-01-22 13:40:00,WTG_NX_003,7.97,1313.01,694.2,1149.6,30.4,49.0,Normal,0
2025-01-22 13:50:00,WTG_NX_003,8.72,1711.69,686.3,1515.7,17.5,41.0,Normal,0
2025-01-22 14:00:00,WTG_NX_003,5.71,573.47,693.0,502.9,18.1,25.0,Normal,0
2025-01-22 14:10:00,WTG_NX_003,5.72,480.35,683.3,427.2,17.7,23.1,Normal,0
2025-01-22 14:20:00,WTG_NX_003,7.1,1072.39,694.6,938.3,14.6,25.6,Normal,0
2025-01-22 14:30:00,WTG_NX_003,3.63,59.64,697.1,52.0,13.3,17.3,Normal,0
2025-01-22 14:40:00,WTG_NX_003,11.46,3934.79,688.8,3472.0,14.3,68.9,Normal,0
2025-01-22 14:50:00,WTG_NX_003,7.4,1083.41,694.5,948.1,18.6,34.2,Normal,0
2025-01-22 15:00:00,WTG_NX_003,6.5,788.47,693.0,691.5,14.7,26.1,Normal,0
2025-01-22 15:10:00,WTG_NX_003,12.21,4537.74,698.4,3948.9,22.9,84.4,Warning,101
2025-01-22 15:20:00,WTG_NX_003,4.25,230.2,683.2,204.8,24.1,27.5,Normal,0
2025-01-22 15:30:00,WTG_NX_003,10.84,3417.28,682.8,3041.7,14.3,61.4,Normal,0
2025-01-22 15:40:00,WTG_NX_003,9.03,1995.13,689.4,1758.8,19.4,46.2,Normal,0
2025-01-22 15:50:00,WTG_NX_003,9.79,2421.25,694.9,2117.5,17.6,50.7,Normal,0
2025-01-22 16:00:00,WTG_NX_003,6.56,669.37,698.6,582.3,9.4,16.0,Normal,0
2025-01-22 16:10:00,WTG_NX_003,7.14,1060.44,690.5,933.4,16.7,28.1,Normal,0
2025-01-22 16:20:00,WTG_NX_003,6.14,581.52,691.4,511.1,22.4,30.7,Normal,0
2025-01-22 16:30:00,WTG_NX_003,9.49,2136.99,690.7,1880.4,21.7,50.6,Normal,0
2025-01-22 16:40:00,WTG_NX_003,7.98,1324.5,683.9,1177.1,15.4,35.5,Normal,0
2025-01-22 16:50:00,WTG_NX_003,5.6,419.48,686.4,371.4,18.5,21.7,Normal,0
2025-01-22 17:00:00,WTG_NX_003,5.72,518.7,683.7,461.1,25.4,29.6,Normal,0
2025-01-22 17:10:00,WTG_NX_003,6.96,865.15,691.7,760.1,24.0,34.9,Normal,0
2025-01-22 17:20:00,WTG_NX_003,6.17,576.33,697.1,502.5,20.9,28.1,Normal,0
2025-01-22 17:30:00,WTG_NX_003,10.6,3014.56,691.0,2651.6,20.0,57.0,Normal,0
2025-01-22 17:40:00,WTG_NX_003,9.02,1872.41,690.5,1648.1,22.3,45.0,Normal,0
2025-01-22 17:50:00,WTG_NX_003,9.02,1857.68,690.6,1634.9,15.8,39.9,Normal,0
2025-01-22 18:00:00,WTG_NX_003,7.58,1225.08,689.8,1079.4,25.1,38.8,Normal,0
2025-01-22 18:10:00,WTG_NX_003,4.93,274.36,686.1,243.0,14.5,14.6,Normal,0
2025-01-22 18:20:00,WTG_NX_003,8.74,1748.43,691.9,1535.7,15.3,36.8,Normal,0
2025-01-22 18:30:00,WTG_NX_003,1.75,3.9,690.1,3.4,25.2,27.5,Normal,0
2025-01-22 18:40:00,WTG_NX_003,7.44,1036.96,689.7,913.8,15.0,31.7,Normal,0
2025-01-22 18:50:00,WTG_NX_003,4.97,332.95,695.0,291.2,18.2,24.6,Normal,0
2025-01-22 19:00:00,WTG_NX_003,4.78,321.13,696.4,280.3,13.3,17.6,Normal,0
2025-01-22 19:10:00,WTG_NX_003,5.84,574.01,685.3,509.0,22.6,31.4,Normal,0
2025-01-22 19:20:00,WTG_NX_003,6.79,850.34,691.7,747.2,23.1,35.2,Normal,0
2025-01-22 19:30:00,WTG_NX_003,6.94,930.25,686.4,823.7,21.7,36.5,Normal,0
2025-01-22 19:40:00,WTG_NX_003,8.98,1843.85,686.5,1632.2,22.6,49.9,Normal,0
2025-01-22 19:50:00,WTG_NX_003,6.57,730.22,690.5,642.7,21.8,30.5,Normal,0
2025-01-22 20:00:00,WTG_NX_003,6.75,909.05,685.4,806.1,20.5,32.8,Normal,0
2025-01-22 20:10:00,WTG_NX_003,3.51,3.29,685.8,2.9,13.2,14.7,Normal,0
2025-01-22 20:20:00,WTG_NX_003,3.84,62.4,694.7,54.6,14.1,16.8,Normal,0
2025-01-22 20:30:00,WTG_NX_003,7.72,1127.27,692.1,989.9,24.7,40.7,Normal,0
2025-01-22 20:40:00,WTG_NX_003,8.58,1581.9,695.6,1382.0,22.7,38.7,Normal,0
2025-01-22 20:50:00,WTG_NX_003,6.35,671.95,704.2,580.0,25.6,33.3,Normal,0
2025-01-22 21:00:00,WTG_NX_003,9.33,2143.85,688.0,1893.7,25.1,51.8,Normal,0
2025-01-22 21:10:00,WTG_NX_003,3.48,170.2,694.6,148.9,23.2,29.6,Normal,0
2025-01-22 21:20:00,WTG_NX_003,8.0,1381.8,695.1,1208.2,25.6,45.2,Normal,0
2025-01-22 21:30:00,WTG_NX_003,4.87,324.1,686.6,286.9,16.7,21.8,Normal,0
2025-01-22 21:40:00,WTG_NX_003,4.67,296.22,690.1,260.9,17.6,21.2,Normal,0
2025-01-22 21:50:00,WTG_NX_003,5.09,340.31,691.4,299.2,18.9,25.7,Normal,0
2025-01-22 22:00:00,WTG_NX_003,6.8,812.61,686.8,719.1,19.6,28.2,Normal,0
2025-01-22 22:10:00,WTG_NX_003,8.1,1483.21,693.3,1300.2,19.9,42.3,Normal,0
2025-01-22 22:20:00,WTG_NX_003,7.91,1277.34,689.8,1125.4,16.5,31.5,Normal,0
2025-01-22 22:30:00,WTG_NX_003,6.27,653.61,695.3,571.3,15.6,23.7,Normal,0
2025-01-22 22:40:00,WTG_NX_003,8.58,1635.07,693.9,1432.2,17.8,40.8,Normal,0
2025-01-22 22:50:00,WTG_NX_003,11.22,3710.98,686.7,3284.4,18.5,68.0,Normal,0
2025-01-22 23:00:00,WTG_NX_003,6.7,761.9,685.5,675.5,27.4,34.0,Normal,0
2025-01-22 23:10:00,WTG_NX_003,7.24,998.7,696.8,871.0,16.0,29.1,Normal,0
2025-01-22 23:20:00,WTG_NX_003,5.47,471.51,674.8,424.7,19.7,23.0,Normal,0
2025-01-22 23:30:00,WTG_NX_003,6.02,616.34,686.0,546.0,28.9,35.2,Normal,0
2025-01-22 23:40:00,WTG_NX_003,10.12,2722.22,685.6,2413.1,18.8,55.0,Normal,0
2025-01-22 23:50:00,WTG_NX_003,10.15,2721.71,698.3,2368.9,27.1,61.2,Normal,0
2025-01-23 00:00:00,WTG_NX_003,6.5,716.43,684.2,636.4,13.0,21.3,Normal,0
2025-01-23 00:10:00,WTG_NX_003,8.23,1533.53,681.6,1367.5,22.9,44.3,Normal,0
2025-01-23 00:20:00,WTG_NX_003,9.3,2058.29,693.2,1804.5,23.2,50.2,Normal,0
2025-01-23 00:30:00,WTG_NX_003,5.88,522.9,688.8,461.4,15.8,23.0,Normal,0
2025-01-23 00:40:00,WTG_NX_003,3.74,110.46,690.8,97.2,16.9,17.1,Normal,0
2025-01-23 00:50:00,WTG_NX_003,8.72,1701.41,696.3,1485.0,13.1,38.9,Normal,0
2025-01-23 01:00:00,WTG_NX_003,9.24,2093.45,682.2,1865.0,17.1,41.8,Normal,0
2025-01-23 01:10:00,WTG_NX_003,8.87,1851.66,696.4,1616.0,21.1,47.8,Normal,0
2025-01-23 01:20:00,WTG_NX_003,6.06,590.06,694.9,516.1,21.5,29.2,Normal,0
2025-01-23 01:30:00,WTG_NX_003,10.81,3326.28,689.2,2933.1,27.3,70.7,Normal,0
2025-01-23 01:40:00,WTG_NX_003,7.71,1222.19,686.5,1082.1,12.1,29.1,Normal,0
2025-01-23 01:50:00,WTG_NX_003,4.13,93.39,700.7,81.0,18.2,19.3,Normal,0
2025-01-23 02:00:00,WTG_NX_003,3.01,55.5,690.7,48.8,21.7,20.8,Normal,0
2025-01-23 02:10:00,WTG_NX_003,6.26,510.22,684.5,453.0,17.6,24.9,Normal,0
2025-01-23 02:20:00,WTG_NX_003,7.56,1135.3,693.8,994.5,11.8,24.9,Normal,0
2025-01-23 02:30:00,WTG_NX_003,6.28,622.98,697.6,542.7,33.6,39.0,Normal,0
2025-01-23 02:40:00,WTG_NX_003,11.98,4536.5,690.4,3993.3,22.8,80.0,Warning,101
2025-01-23 02:50:00,WTG_NX_003,8.01,1406.07,678.9,1258.7,13.4,31.8,Normal,0
2025-01-23 03:00:00,WTG_NX_003,4.57,218.42,690.1,192.4,16.6,18.7,Normal,0
2025-01-23 03:10:00,WTG_NX_003,1.32,0.0,688.9,0.0,20.7,22.5,Normal,0
2025-01-23 03:20:00,WTG_NX_003,7.59,1099.87,696.7,959.4,20.2,37.2,Normal,0
2025-01-23 03:30:00,WTG_NX_003,9.47,2196.21,685.7,1946.6,20.4,54.7,Normal,0
2025-01-23 03:40:00,WTG_NX_003,11.66,4059.36,693.4,3558.0,20.9,75.1,Warning,101
2025-01-23 03:50:00,WTG_NX_003,6.49,652.89,692.3,573.2,21.5,27.1,Normal,0
2025-01-23 04:00:00,WTG_NX_003,11.3,3769.09,688.8,3325.7,18.2,68.0,Normal,0
2025-01-23 04:10:00,WTG_NX_003,3.6,176.16,692.3,154.6,14.8,18.1,Normal,0
2025-01-23 04:20:00,WTG_NX_003,6.14,600.65,686.9,531.4,13.8,23.4,Normal,0
2025-01-23 04:30:00,WTG_NX_003,4.46,203.13,694.5,177.7,14.6,21.3,Normal,0
2025-01-23 04:40:00,WTG_NX_003,8.98,2017.65,692.7,1770.2,26.5,52.1,Normal,0
2025-01-23 04:50:00,WTG_NX_003,3.75,109.42,696.0,95.5,20.8,19.4,Normal,0
2025-01-23 05:00:00,WTG_NX_003,8.0,1339.39,683.9,1190.3,19.1,39.0,Normal,0
2025-01-23 05:10:00,WTG_NX_003,3.9,226.9,691.4,199.5,26.7,28.8,Normal,0
2025-01-23 05:20:00,WTG_NX_003,11.39,3937.59,686.4,3486.5,16.0,67.3,Normal,0
2025-01-23 05:30:00,WTG_NX_003,6.06,543.42,692.6,476.9,26.3,33.4,Normal,0
2025-01-23 05:40:00,WTG_NX_003,7.94,1321.54,683.1,1175.8,20.5,41.7,Normal,0
2025-01-23 05:50:00,WTG_NX_003,2.53,70.63,684.5,62.7,17.8,25.6,Normal,0
2025-01-23 06:00:00,WTG_NX_003,3.26,111.38,697.6,97.0,28.0,27.2,Normal,0
2025-01-23 06:10:00,WTG_NX_003,5.07,374.88,690.9,329.7,28.7,37.6,Normal,0
2025-01-23 06:20:00,WTG_NX_003,9.13,1937.9,707.2,1665.4,20.8,47.1,Normal,0
2025-01-23 06:30:00,WTG_NX_003,8.65,1551.51,695.0,1356.7,9.2,29.3,Normal,0
2025-01-23 06:40:00,WTG_NX_003,9.71,2359.03,692.3,2070.8,20.9,53.1,Normal,0
2025-01-23 06:50:00,WTG_NX_003,3.23,149.7,685.0,132.8,19.0,19.3,Normal,0
2025-01-23 07:00:00,WTG_NX_003,8.27,1425.4,699.7,1238.2,13.7,30.6,Normal,0
2025-01-23 07:10:00,WTG_NX_003,5.6,567.11,689.4,500.0,19.7,28.0,Normal,0
2025-01-23 07:20:00,WTG_NX_003,4.98,261.33,685.4,231.7,16.9,22.5,Normal,0
2025-01-23 07:30:00,WTG_NX_003,5.66,505.0,686.8,446.8,19.3,27.6,Normal,0
2025-01-23 07:40:00,WTG_NX_003,6.71,667.1,691.5,586.3,23.8,30.7,Normal,0
2025-01-23 07:50:00,WTG_NX_003,8.65,1719.49,690.1,1514.4,29.1,50.7,Normal,0
2025-01-23 08:00:00,WTG_NX_003,9.81,2485.83,682.7,2213.1,20.4,55.2,Normal,0
2025-01-23 08:10:00,WTG_NX_003,8.3,1464.2,695.6,1279.3,24.6,44.1,Normal,0
2025-01-23 08:20:00,WTG_NX_003,8.58,1633.13,674.6,1471.3,16.8,41.0,Normal,0
2025-01-23 08:30:00,WTG_NX_003,11.56,4006.78,692.3,3517.7,17.7,67.6,Normal,0
2025-01-23 08:40:00,WTG_NX_003,8.74,1777.61,683.9,1579.8,18.7,43.1,Normal,0
2025-01-23 08:50:00,WTG_NX_003,6.47,669.9,697.9,583.4,29.9,37.0,Normal,0
2025-01-23 09:00:00,WTG_NX_003,8.45,1534.25,687.8,1355.7,25.8,47.1,Normal,0
2025-01-23 09:10:00,WTG_NX_003,11.27,3764.37,696.6,3284.4,15.5,65.7,Normal,0
2025-01-23 09:20:00,WTG_NX_003,4.82,294.93,692.2,259.0,25.7,29.3,Normal,0
2025-01-23 09:30:00,WTG_NX_003,5.92,506.19,684.7,449.3,28.8,35.4,Normal,0
2025-01-23 09:40:00,WTG_NX_003,10.63,3055.49,696.9,2664.6,11.5,48.3,Normal,0
2025-01-23 09:50:00,WTG_NX_003,6.27,627.28,687.3,554.7,21.6,26.0,Normal,0
2025-01-23 10:00:00,WTG_NX_003,8.91,1858.8,696.4,1622.2,15.1,38.7,Normal,0
2025-01-23 10:10:00,WTG_NX_003,10.22,2741.99,691.6,2409.6,14.6,48.4,Normal,0
2025-01-23 10:20:00,WTG_NX_003,3.86,142.27,691.7,125.0,20.8,21.7,Normal,0
2025-01-23 10:30:00,WTG_NX_003,5.98,590.02,691.2,518.8,14.2,16.6,Normal,0
2025-01-23 10:40:00,WTG_NX_003,10.01,2639.42,688.7,2329.1,14.5,52.6,Normal,0
2025-01-23 10:50:00,WTG_NX_003,6.68,858.36,696.4,749.1,21.1,26.0,Normal,0
2025-01-23 11:00:00,WTG_NX_003,1.95,58.76,685.4,52.1,17.2,19.8,Normal,0
2025-01-23 11:10:00,WTG_NX_003,5.73,590.26,697.7,514.2,20.9,30.1,Normal,0
2025-01-23 11:20:00,WTG_NX_003,8.99,1834.4,681.9,1635.0,25.4,50.6,Normal,0
2025-01-23 11:30:00,WTG_NX_003,10.19,2684.03,689.8,2364.9,23.1,60.4,Normal,0
2025-01-23 11:40:00,WTG_NX_003,7.13,974.19,688.2,860.3,15.8,28.9,Normal,0
2025-01-23 11:50:00,WTG_NX_003,8.21,1480.93,694.5,1295.9,27.9,47.4,Normal,0
2025-01-23 12:00:00,WTG_NX_003,6.08,529.02,695.4,462.3,20.4,24.8,Normal,0
2025-01-23 12:10:00,WTG_NX_003,9.26,2097.59,697.1,1828.9,21.9,52.2,Normal,0
2025-01-23 12:20:00,WTG_NX_003,10.56,3045.0,686.4,2696.3,24.3,64.0,Normal,0
